id,userId,symbol,entryPrice,exitPrice,quantity,entryDate,exitDate,pnl,R,description,imageUrl,imageFilename,public_image_url,strategyId,strategyName,properEntry,alignedWithTrend,followedTpPlan,properConditions,properSize,createdAt,updatedAt
cmlk9c0of00053v7f1fpisv0a,cmcz0d0y40002bob5g3uxois9,AMZN,482,420,1,2026-02-10T05:00:00.000Z,2026-02-10T05:00:00.000Z,-62,-1,"Not a bad set up, but was not fully convinced due to how aggressive the move was, figured we needed a deeper pullback. I was right, should have waited. Its better to let the whole upside move go and then get an actual nice pull back, or get in after consolidation.",/uploads/image-1770949039639-981021260.png,image-1770949039639-981021260.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1770949039639-981021260.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,true,true,true,true,2026-02-13T02:17:19.983Z,2026-02-13T02:17:19.983Z
cmlk96d0300013v7fnro6734k,cmcz0d0y40002bob5g3uxois9,TSLA,320,258,1,2026-02-10T05:00:00.000Z,2026-02-10T05:00:00.000Z,-62,-1,"Good set up, but did not follow my entry rules. Got in with 20% risk. If I followed entry rules, I could have trimmed or sold at B/E.",/uploads/image-1770948775719-466147639.png,image-1770948775719-466147639.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1770948775719-466147639.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,true,true,true,true,2026-02-13T02:12:56.015Z,2026-02-13T02:12:56.015Z
cmlkacv87000h3v7ff1mm8eqo,cmcz0d0y40002bob5g3uxois9,SPY,100,24,1,2026-02-06T05:00:00.000Z,2026-02-06T05:00:00.000Z,-76,-1,Took this trade purely out of anger,/uploads/image-1770950758878-783354441.png,image-1770950758878-783354441.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1770950758878-783354441.png,cmcz0h6vf0004bob55i409t6t,Reject,true,true,true,true,true,2026-02-13T02:45:59.192Z,2026-02-13T02:45:59.192Z
cmlk9x554000b3v7f2lx3u1ir,cmcz0d0y40002bob5g3uxois9,SPY,100,12,1,2026-02-06T05:00:00.000Z,2026-02-06T05:00:00.000Z,-88,-1,"Not a bad trade, just wasn't in a good head space to manage it properly. Set up worked out just couldn't execute.",/uploads/image-1770950025216-204041445.png,image-1770950025216-204041445.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1770950025216-204041445.png,cmkmvc4nw000576bee95ip2om,Bull flag,true,true,true,true,true,2026-02-13T02:33:45.544Z,2026-02-13T02:33:45.544Z
cmlka4dr9000d3v7fodge1bbn,cmcz0d0y40002bob5g3uxois9,AAPL,300,250,1,2026-02-06T05:00:00.000Z,2026-02-06T05:00:00.000Z,-50,0,"First order didn't get filled, got pissed and got filled at a higher price. Immediately sold but contracts moved against me and I lost 5%.",/uploads/image-1770950363031-11681044.png,image-1770950363031-11681044.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1770950363031-11681044.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,true,true,true,true,2026-02-13T02:39:23.301Z,2026-02-13T02:39:23.301Z
cmlkacud8000f3v7fcnm7hjnz,cmcz0d0y40002bob5g3uxois9,SPY,100,24,1,2026-02-06T05:00:00.000Z,2026-02-06T05:00:00.000Z,-76,-1,Took this trade purely out of anger,/uploads/image-1770950757761-622661550.png,image-1770950757761-622661550.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1770950757761-622661550.png,cmcz0h6vf0004bob55i409t6t,Reject,true,true,true,true,true,2026-02-13T02:45:58.076Z,2026-02-13T02:45:58.076Z
cmlk9qjo000093v7fez5kddms,cmcz0d0y40002bob5g3uxois9,QQQ,100,93,1,2026-02-06T05:00:00.000Z,2026-02-06T05:00:00.000Z,-7,0,"Good set up, didn't get continuation but proper entry and only took tiny loss.",/uploads/image-1770949717490-522445713.png,image-1770949717490-522445713.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1770949717490-522445713.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,true,true,true,true,2026-02-13T02:28:37.774Z,2026-02-13T02:28:37.774Z
cml5omxwk0003265cy2ljtpbg,cmcz0d0y40002bob5g3uxois9,TSLA,475,440,1,2026-02-02T05:00:00.000Z,2026-02-02T05:00:00.000Z,-35,0,"Another bad trade, PA was not clean, this was not a strong level, we just bounced off support and made a lower low. No reason to take this trade, got in off emotion.",/uploads/image-1770067751048-800540561.png,image-1770067751048-800540561.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1770067751048-800540561.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,true,true,true,true,2026-02-02T21:29:11.204Z,2026-02-02T21:29:11.204Z
cml5okcwo0001265cj28tuymr,cmcz0d0y40002bob5g3uxois9,AAPL,300,198,1,2026-02-02T05:00:00.000Z,2026-02-02T05:00:00.000Z,-102,-1,"Bad trade, was not clean PA and got in at a terrible price. Rushed into it",/uploads/image-1770067629977-622512724.png,image-1770067629977-622512724.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1770067629977-622512724.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,true,true,true,true,2026-02-02T21:27:10.676Z,2026-02-02T21:27:10.676Z
cml2mtizr0003uimxj69zqnh8,cmcz0d0y40002bob5g3uxois9,NVDA,100,46,1,2026-01-30T05:00:00.000Z,2026-01-30T05:00:00.000Z,-54,-1,"Should not have taken this re-entry, conditions weren't right, it was clearly heavy going back into demand, took out of emotion.",/uploads/image-1769883300555-305287346.png,image-1769883300555-305287346.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1769883300555-305287346.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,true,true,true,true,2026-01-31T18:15:00.711Z,2026-01-31T18:15:00.711Z
cml2mqmkx0001uimxlgg03l8c,cmcz0d0y40002bob5g3uxois9,NVDA,100,24,1,2026-01-30T05:00:00.000Z,2026-01-30T05:00:00.000Z,-76,-1,"Not a bad trade set up, just didn't work out. Keep in mind that best break and retests touch and go, and this one had a pretty heavy sell candle after the breakout. Regardless, was worth a shot.",/uploads/image-1769883164630-303455213.png,image-1769883164630-303455213.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1769883164630-303455213.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,true,true,true,true,2026-01-31T18:12:45.386Z,2026-01-31T18:12:45.386Z
cml0b2otc0001yqip1y316qde,cmcz0d0y40002bob5g3uxois9,AMD,100,203,1,2026-01-29T05:00:00.000Z,2026-01-29T05:00:00.000Z,103,1,"Great set up, was hesitant and sold too early. First trim was too soon only about 1/4 R, and sold the last con too soon out of FOMO.",/uploads/image-1769742639710-49148244.png,image-1769742639710-49148244.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1769742639710-49148244.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,true,true,true,true,2026-01-30T03:10:40.411Z,2026-01-30T03:10:40.411Z
cml07v2xx0001a0c3c2rzzm9y,cmcz0d0y40002bob5g3uxois9,AMZN,100,124,1,2026-01-27T05:00:00.000Z,2026-01-27T05:00:00.000Z,24,0.5,"Had the right idea, was a good trade but I was undersized because it didn't go as low as I wanted it to. Took profit at 10% because it started to wick 242 supply, but ended up selling early.",/uploads/image-1769737246101-715938084.png,image-1769737246101-715938084.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1769737246101-715938084.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,true,true,true,true,2026-01-30T01:40:46.625Z,2026-01-30T01:41:03.403Z
cmkvbnvzc0003vvf9pcsjw348,cmcz0d0y40002bob5g3uxois9,SPY,100,170,1,2026-01-26T05:00:00.000Z,2026-01-26T05:00:00.000Z,70,1,"Good patience here, chased it a little bit but it was a good set up, had everything I look for. Was also a little undersized.",/uploads/image-1769441297875-137447281.png,image-1769441297875-137447281.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1769441297875-137447281.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,true,true,true,true,2026-01-26T15:28:18.597Z,2026-01-26T15:28:18.597Z
cmkvbra5y0005vvf9783jv4th,cmcz0d0y40002bob5g3uxois9,AMD,100,96,1,2026-01-26T05:00:00.000Z,2026-01-26T05:00:00.000Z,-4,-0.15,"Got in on the break of 256, was the correct read, but didn't get the entry I wanted so I got in undersized. Wasn't really clean follow through, got stopped at breakeven.",/uploads/image-1769441456623-24329872.png,image-1769441456623-24329872.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1769441456623-24329872.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,true,true,true,true,2026-01-26T15:30:56.950Z,2026-01-26T16:40:33.463Z
cmkn9kx8e0001vm9uffebbp4k,cmcz0d0y40002bob5g3uxois9,GOOGL,296,222,1,2026-01-16T05:00:00.000Z,2026-01-16T05:00:00.000Z,-74,,"Poor entry, should have waited for the retest confirmation.",/uploads/image-1768954071097-685636339.png,image-1768954071097-685636339.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768954071097-685636339.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2026-01-21T00:07:51.611Z,2026-01-21T00:07:51.611Z
cmkmvf5m9000976beqtxdlinv,cmcz0d0y40002bob5g3uxois9,SPY,300,226,1,2026-01-15T05:00:00.000Z,2026-01-15T05:00:00.000Z,-74,,"Was trading the 7000 breakdown, but didn't wait for confirmation here. Jumped the gun again, due to built up emotional strain and the need to get back gains.",/uploads/image-1768930287807-761160651.png,image-1768930287807-761160651.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768930287807-761160651.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2026-01-20T17:31:27.922Z,2026-01-20T17:31:27.922Z
cmkmv9ghq000376be5f8octcl,cmcz0d0y40002bob5g3uxois9,NVDA,300,271,1,2026-01-15T05:00:00.000Z,2026-01-15T05:00:00.000Z,-29,,"Set up was good, wanted high of day for TP, didn't get it so got stopped out for a small loss. Nothing wrong here just didn't work out.",/uploads/image-1768930021928-757215995.png,image-1768930021928-757215995.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768930021928-757215995.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2026-01-20T17:27:02.078Z,2026-01-20T17:27:02.078Z
cmkmvc4qn000776bedr6mu4jo,cmcz0d0y40002bob5g3uxois9,NVDA,300,339,1,2026-01-15T05:00:00.000Z,2026-01-15T05:00:00.000Z,39,,"Bull flag breakout, didn't get a proper entry, took the trade on emotional tilt, but ended up working out. Got my trail wicked so I didn't get to TP at intended area.",/uploads/image-1768930146046-319759631.png,image-1768930146046-319759631.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768930146046-319759631.png,cmkmvc4nw000576bee95ip2om,Bull flag,true,,,,,2026-01-20T17:29:06.815Z,2026-01-20T17:29:06.815Z
cmkmvt5hj000f76beahhh734k,cmcz0d0y40002bob5g3uxois9,SPY,100,23,1,2026-01-14T05:00:00.000Z,2026-01-14T05:00:00.000Z,-77,,"Was not a good trade, didn't have a large enough pullback and beta names were in demand.",/uploads/image-1768930940359-694868355.png,image-1768930940359-694868355.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768930940359-694868355.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2026-01-20T17:42:20.934Z,2026-01-20T17:42:20.934Z
cmkmvnu2j000d76be5oxtdtdv,cmcz0d0y40002bob5g3uxois9,MSFT,300,339,1,2026-01-14T05:00:00.000Z,2026-01-14T05:00:00.000Z,39,,"Was the right set up and idea, didn't get the immediate follow through, but hit my target.",/uploads/image-1768930692719-488476314.png,image-1768930692719-488476314.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768930692719-488476314.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2026-01-20T17:38:12.859Z,2026-01-20T17:38:12.859Z
cmkmvuc9k000h76bekbuj9rjv,cmcz0d0y40002bob5g3uxois9,SPY,300,203,1,2026-01-14T05:00:00.000Z,2026-01-14T05:00:00.000Z,-97,,"Got in too early first, and then news came out and I took a much bigger loss than intended with only 1 contract",/uploads/image-1768930996254-977911855.png,image-1768930996254-977911855.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768930996254-977911855.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2026-01-20T17:43:16.376Z,2026-01-21T03:42:03.303Z
cmkmvm6od000b76beho85zf4h,cmcz0d0y40002bob5g3uxois9,MSFT,200,176,1,2026-01-14T05:00:00.000Z,2026-01-14T05:00:00.000Z,-24,,"Got in AGAIN too early, did not wait for a retest. Emotional build up",/uploads/image-1768930615347-937940405.png,image-1768930615347-937940405.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768930615347-937940405.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2026-01-20T17:36:55.883Z,2026-01-20T17:36:55.883Z
cmkddesgh00073keuzonrvk3b,cmcz0d0y40002bob5g3uxois9,QQQ,40,21,1,2026-01-13T05:00:00.000Z,2026-01-13T05:00:00.000Z,-19,,"Counter trend reject, against rules",/uploads/image-1768355841741-763907606.png,image-1768355841741-763907606.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768355841741-763907606.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2026-01-14T01:57:22.192Z,2026-01-14T01:57:22.192Z
cmkd9hevp00053keu6w7dbx2p,cmcz0d0y40002bob5g3uxois9,AAPL,300,241,1,2026-01-13T05:00:00.000Z,2026-01-13T05:00:00.000Z,-59,,,/uploads/image-1768349245934-372940562.png,image-1768349245934-372940562.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768349245934-372940562.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2026-01-14T00:07:26.101Z,2026-01-14T00:07:26.101Z
cmkd9d08600033keu4my2j98v,cmcz0d0y40002bob5g3uxois9,AAPL,300,193,1,2026-01-13T05:00:00.000Z,2026-01-13T05:00:00.000Z,-107,,"Went a little too heavy. After the first few wicks when it was clear that risk was going to be hard to define, should have remained more patient or sat this one out.",/uploads/image-1768349039994-935394566.png,image-1768349039994-935394566.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768349039994-935394566.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2026-01-14T00:04:00.486Z,2026-01-14T00:04:00.486Z
cmkd8aado00013keu8dbqp3lr,cmcz0d0y40002bob5g3uxois9,AAPL,300,241,1,2026-01-13T05:00:00.000Z,2026-01-13T05:00:00.000Z,-59,,"Good position size, good risk management, good set up, just didn't work out.",/uploads/image-1768347233547-622897926.png,image-1768347233547-622897926.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768347233547-622897926.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2026-01-13T23:33:54.055Z,2026-01-13T23:33:54.055Z
cmkde5klv000b3keu9mw3mxv9,cmcz0d0y40002bob5g3uxois9,SPY,100,30,1,2026-01-12T05:00:00.000Z,2026-01-12T05:00:00.000Z,-70,,,/uploads/image-1768357091261-880604422.png,image-1768357091261-880604422.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768357091261-880604422.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2026-01-14T02:18:11.731Z,2026-01-14T02:18:11.731Z
cmkddlsig00093keu29gx1xsd,cmcz0d0y40002bob5g3uxois9,QQQ,40,25,1,2026-01-12T05:00:00.000Z,2026-01-12T05:00:00.000Z,-15,,"Counter trend again, not part of plan.",/uploads/image-1768356168372-410481091.png,image-1768356168372-410481091.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768356168372-410481091.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2026-01-14T02:02:48.856Z,2026-01-14T02:02:48.856Z
cmkmw4j9w000j76betv9glsvr,cmcz0d0y40002bob5g3uxois9,QQQ,300,222,1,2026-01-12T05:00:00.000Z,2026-01-12T05:00:00.000Z,-78,,"Bad counter trend trade, even when these trades do workout they are small 10-15% wins that get trailed out. Not worth it.",/uploads/image-1768931471479-548359726.png,image-1768931471479-548359726.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768931471479-548359726.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2026-01-20T17:51:12.020Z,2026-01-20T17:51:12.020Z
cmkde6gtd000f3keuawpefxri,cmcz0d0y40002bob5g3uxois9,SPY,100,50,1,2026-01-12T05:00:00.000Z,2026-01-12T05:00:00.000Z,-50,,,,,,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2026-01-14T02:18:53.473Z,2026-01-14T02:18:53.473Z
cmkde64fs000d3keuqxtyqrsh,cmcz0d0y40002bob5g3uxois9,SPY,100,40,1,2026-01-12T05:00:00.000Z,2026-01-12T05:00:00.000Z,-60,,,/uploads/image-1768357117326-367140393.png,image-1768357117326-367140393.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768357117326-367140393.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2026-01-14T02:18:37.432Z,2026-01-14T02:18:37.432Z
cmka0vb6y000312ov406k89kb,cmcz0d0y40002bob5g3uxois9,SPY,300,350,1,2026-01-09T05:00:00.000Z,2026-01-09T05:00:00.000Z,50,,"Entered on 7000 reject. Caught a nice move down to 691 and took profit, but then re-entered looking for continuation. Bad idea to re-enter, it was not a continuation signal until we broke 691, which was the midpoint of the session and VWAP.",/uploads/image-1768153379253-799202685.png,image-1768153379253-799202685.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768153379253-799202685.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2026-01-11T17:42:59.434Z,2026-01-11T17:42:59.434Z
cmka1465e000712ovbmkrm6vc,cmcz0d0y40002bob5g3uxois9,QQQ,300,233,1,2026-01-09T05:00:00.000Z,2026-01-09T05:00:00.000Z,-67,,"Good entry and execution, just bad trade idea. SPY was still holding its demand, so there wasn't enough momentum/confluence for this one to be high probability.",/uploads/image-1768153792695-860184321.png,image-1768153792695-860184321.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768153792695-860184321.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2026-01-11T17:49:52.802Z,2026-01-11T17:49:52.802Z
cmka0zn37000512ovg11mkkch,cmcz0d0y40002bob5g3uxois9,SPY,300,279,1,2026-01-09T05:00:00.000Z,2026-01-09T05:00:00.000Z,-21,,"Entered on the hold of 691, trimmed at around 8% due to the higher risk nature of this trade, ended up getting stopped on runners. Not a bad trade, just didn't work out. Managed well.",/uploads/image-1768153580860-15768670.png,image-1768153580860-15768670.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768153580860-15768670.png,cmdz79y5h00055oyh547plj52,Bounce,true,,,,,2026-01-11T17:46:21.475Z,2026-01-11T17:46:21.475Z
cmk4wz5ee0019y6dfe4b259xz,cmcz0d0y40002bob5g3uxois9,SPY,300,425,1,2026-01-07T05:00:00.000Z,2026-01-07T05:00:00.000Z,125,,"Great entry, great execution. Held until demand zone. went a bit light because it was higher risk and was in 0 days.",/uploads/image-1767844508752-801443676.png,image-1767844508752-801443676.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767844508752-801443676.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2026-01-08T03:55:09.205Z,2026-01-08T03:55:09.205Z
cmk4w9x1e0015y6dfv050jnly,cmcz0d0y40002bob5g3uxois9,AMZN,300,550,1,2026-01-02T05:00:00.000Z,2026-01-02T05:00:00.000Z,250,,Perfect execution,/uploads/image-1767843331503-40607701.png,image-1767843331503-40607701.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767843331503-40607701.png,cmdz79y5h00055oyh547plj52,Bounce,true,,,,,2026-01-08T03:35:31.969Z,2026-01-08T03:35:31.969Z
cmka0r1hi000112ov6pqne8cf,cmcz0d0y40002bob5g3uxois9,SPY,300,320,1,2026-01-02T05:00:00.000Z,2026-01-02T05:00:00.000Z,20,,"Took a reject of ES 7000, double top high. Wasn't the best set up because at this point we were up trending on the day. Should have been looking for longs here actually.",/uploads/image-1768153179531-976013257.png,image-1768153179531-976013257.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1768153179531-976013257.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2026-01-11T17:39:40.225Z,2026-01-11T17:39:40.225Z
cmk4welzz0017y6dfe0ywesyq,cmcz0d0y40002bob5g3uxois9,QQQ,1,41,1,2026-01-02T05:00:00.000Z,2026-01-02T05:00:00.000Z,40,,,/uploads/image-1767843550822-73629689.png,image-1767843550822-73629689.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767843550822-73629689.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2026-01-08T03:39:10.942Z,2026-01-08T03:39:10.942Z
cmk4usa8f000ty6dfp08x35l1,cmcz0d0y40002bob5g3uxois9,QQQ,40,3,1,2025-12-31T05:00:00.000Z,2025-12-31T05:00:00.000Z,-37,,"Higher risk set up, probably should not have taken. Bounce at demand in a downtrending hourly chart on a red day.",/uploads/image-1767840829109-673025473.png,image-1767840829109-673025473.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767840829109-673025473.png,cmdz79y5h00055oyh547plj52,Bounce,true,,,,,2026-01-08T02:53:49.643Z,2026-01-08T02:53:49.643Z
cmk4vut2d0013y6dfis4h7ldj,cmcz0d0y40002bob5g3uxois9,SPY,500,440,1,2025-12-31T05:00:00.000Z,2025-12-31T05:00:00.000Z,-60,,Another bad one.,/uploads/image-1767842626506-501943369.png,image-1767842626506-501943369.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767842626506-501943369.png,cmdz73q5o00015oyh38w6i4s8,Break N Retest,true,,,,,2026-01-08T03:23:46.979Z,2026-01-08T03:23:46.979Z
cmk4vmtz70011y6dfjrgc4cp6,cmcz0d0y40002bob5g3uxois9,QQQ,300,360,1,2025-12-31T05:00:00.000Z,2025-12-31T05:00:00.000Z,60,,"All indexes were at demand and I was able to get a good entry. No follow through tho, but good execution selling 3/4 at 10%",/uploads/image-1767842254455-610208016.png,image-1767842254455-610208016.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767842254455-610208016.png,cmdz79y5h00055oyh547plj52,Bounce,true,,,,,2026-01-08T03:17:34.914Z,2026-01-08T03:17:34.914Z
cmk4vb5l9000zy6dfvj6w3euf,cmcz0d0y40002bob5g3uxois9,QQQ,300,124,1,2025-12-31T05:00:00.000Z,2025-12-31T05:00:00.000Z,-176,,"Correct idea, wrong execution given the conditions. Not fluid price action im gonna get stopped out, and because of the tilt I went heavy.",/uploads/image-1767841709428-206875923.png,image-1767841709428-206875923.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767841709428-206875923.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2026-01-08T03:08:30.092Z,2026-01-08T03:08:30.092Z
cmk4v24yh000xy6df02clytqn,cmcz0d0y40002bob5g3uxois9,QQQ,100,80,1,2025-12-31T05:00:00.000Z,2025-12-31T05:00:00.000Z,-20,,"Another bad trade. Need to read price action and see that its slow, choppy, low volume/volatility. Not good conditions to trade in, don't waste monetary and mental capital.",/uploads/image-1767841288901-497634485.png,image-1767841288901-497634485.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767841288901-497634485.png,cmdz79y5h00055oyh547plj52,Bounce,true,,,,,2026-01-08T03:01:29.369Z,2026-01-08T03:01:29.369Z
cmk4uv3cp000vy6dfrtyeel10,cmcz0d0y40002bob5g3uxois9,AMD,100,28,1,2025-12-31T05:00:00.000Z,2025-12-31T05:00:00.000Z,-72,,"Good set up, but really bad entry and should have been more strict with my stop.",/uploads/image-1767840960575-300812557.png,image-1767840960575-300812557.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767840960575-300812557.png,cmcz0m62d0008bob5kppr9l7a,Breakout,true,,,,,2026-01-08T02:56:00.696Z,2026-01-08T02:56:00.696Z
cmk4u3tjd000ry6df6x6fktzx,cmcz0d0y40002bob5g3uxois9,SPY,380,300,1,2025-12-31T05:00:00.000Z,2025-12-31T05:00:00.000Z,-80,,"SPY was holding previous day level at first, went long, but then it broke so I sold. Good execution and position size.",/uploads/image-1767839687785-499413199.png,image-1767839687785-499413199.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767839687785-499413199.png,cmdz79y5h00055oyh547plj52,Bounce,true,,,,,2026-01-08T02:34:48.264Z,2026-01-08T02:34:48.264Z
cmjsvuina0003k01os7dg2rdm,cmcz0d0y40002bob5g3uxois9,QQQ,300,355,1,2025-12-30T05:00:00.000Z,2025-12-30T05:00:00.000Z,55,,"Got a perfect wim wam here. Trapped buyers above breakout level, and on the failure I went short. I did sell a bit early tho.",/uploads/image-1767117019243-635262959.png,image-1767117019243-635262959.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767117019243-635262959.png,cmcz0h6vf0004bob55i409t6t,Reject,true,,,,,2025-12-30T17:50:19.366Z,2025-12-30T17:50:19.366Z
cmjsvve9e0005k01ojv2jnyfn,cmcz0d0y40002bob5g3uxois9,IWM,300,407,1,2025-12-30T05:00:00.000Z,2025-12-30T05:00:00.000Z,107,,Break and retest of the 250 level. Had a nice entry and good trade management. Nice trade overall.,/uploads/image-1767117060231-376403025.png,image-1767117060231-376403025.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767117060231-376403025.png,cme7b19xy0001zit5cce1yq3e,Breakdown,true,,,,,2025-12-30T17:51:00.339Z,2025-12-30T17:51:00.339Z
cmjsvt0k80001k01oe15i9swm,cmcz0d0y40002bob5g3uxois9,QQQ,300,290,1,2025-12-30T05:00:00.000Z,2025-12-30T05:00:00.000Z,-10,,"Had super tight risk since this was a higher risk entry, stopped out on first entry -$10.",/uploads/image-1767116948702-685667475.png,image-1767116948702-685667475.png,https://ztioxennvavttumkaidv.supabase.co/storage/v1/object/public/trade%20screenshots/image-1767116948702-685667475.png,cmi2dl9gv000322t3h8szpv4q,Bullish Divergence,true,,,,,2025-12-30T17:49:09.266Z,2025-12-30T17:49:09.266Z
